Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
8153,40,Male,Flats,Footwear,122,Colorado,S,Pink,Spring,4.4,Yes,Store Pickup,Yes,Yes,13,Cash,Weekly
8154,35,Male,Vest,Outerwear,280,Oregon,L,Olive,Summer,3.8,Yes,Free Shipping,No,No,7,PayPal,Monthly
8155,39,Female,Jacket,Clothing,198,Delaware,S,Silver,Spring,4.2,Yes,Store Pickup,No,Yes,21,PayPal,Weekly
8156,41,Female,Hoodie,Clothing,269,Kansas,XL,Gold,Fall,4.0,Yes,Standard,Yes,No,4,Cash,Weekly
8157,38,Male,Belt,Accessories,189,Maine,XL,Lavender,Summer,3.6,Yes,Express,Yes,No,21,Venmo,Monthly
8158,28,Male,Skirt,Clothing,164,Washington,M,White,Summer,3.8,Yes,Free Shipping,Yes,Yes,3,PayPal,Monthly
8159,29,Female,Coat,Outerwear,300,Minnesota,XL,Lavender,Fall,3.7,Yes,Free Shipping,Yes,Yes,19,Credit Card,Weekly
8160,36,Female,Boots,Footwear,179,Maryland,S,Yellow,Spring,4.6,Yes,Store Pickup,No,No,6,Venmo,Monthly
8161,44,Female,Shirt,Clothing,205,Illinois,M,White,Summer,4.9,Yes,Free Shipping,Yes,No,17,Venmo,Bi-Weekly
8162,19,Male,Sneakers,Footwear,62,Connecticut,M,Teal,Summer,3.6,No,Standard,Yes,Yes,1,Bank Transfer,Every 3 Months
8163,35,Female,Flats,Footwear,135,South Carolina,M,Gray,Winter,3.9,Yes,Store Pickup,No,Yes,20,Cash,Weekly
8164,26,Male,Boots,Footwear,193,Ohio,L,Pink,Fall,4.8,Yes,Free Shipping,Yes,Yes,9,PayPal,Bi-Weekly
8165,31,Female,Hoodie,Clothing,183,Oklahoma,L,Purple,Winter,3.5,Yes,Free Shipping,No,Yes,18,PayPal,Weekly
8166,56,Male,Pants,Clothing,28,West Virginia,M,Violet,Winter,3.5,No,Next Day Air,No,No,4,Debit Card,Quarterly
8167,22,Male,Bag,Accessories,71,Illinois,L,Maroon,Fall,3.1,No,Standard,Yes,Yes,1,Bank Transfer,Every 3 Months
8168,33,Male,Jacket,Clothing,257,Montana,S,Beige,Fall,4.8,Yes,Express,No,Yes,15,Bank Transfer,Weekly
8169,38,Female,Parka,Outerwear,241,Utah,M,Cyan,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,23,Venmo,Monthly
8170,44,Female,Watch,Accessories,246,Indiana,S,Silver,Fall,5.0,Yes,Standard,No,No,16,Cash,Monthly
8171,66,Male,Coat,Outerwear,37,Virginia,S,Olive,Summer,4.0,No,2-Day Shipping,No,Yes,2,Debit Card,Annually
8172,21,Female,Necklace,Accessories,71,Rhode Island,XL,Violet,Fall,2.9,No,Standard,No,Yes,1,PayPal,Annually
8173,37,Male,Sandals,Footwear,224,Missouri,L,Cyan,Winter,4.0,Yes,Next Day Air,Yes,No,14,Credit Card,Weekly
8174,31,Male,Loafers,Footwear,114,Delaware,M,Yellow,Spring,4.5,Yes,Free Shipping,No,Yes,21,Cash,Weekly
8175,37,Male,Boots,Footwear,283,West Virginia,S,Cyan,Summer,3.9,Yes,Free Shipping,Yes,Yes,24,Credit Card,Monthly
8176,28,Female,T-shirt,Clothing,169,Wyoming,S,Charcoal,Winter,3.8,Yes,Standard,Yes,No,11,Venmo,Monthly
8177,22,Female,Vest,Outerwear,60,Montana,M,Beige,Winter,2.2,No,Express,Yes,No,4,Debit Card,Annually
8178,68,Male,Coat,Outerwear,55,Idaho,XL,Beige,Spring,2.8,No,Next Day Air,Yes,No,1,Bank Transfer,Every 3 Months
8179,57,Male,Ring,Accessories,51,Maine,XL,Cyan,Winter,2.9,No,Next Day Air,Yes,No,5,Cash,Every 3 Months
8180,56,Female,Jacket,Clothing,37,North Dakota,S,Orange,Spring,2.3,No,Standard,No,Yes,5,Debit Card,Annually
8181,38,Male,Windbreaker,Outerwear,253,Mississippi,L,Beige,Spring,4.8,Yes,Express,Yes,Yes,9,Bank Transfer,Monthly
8182,27,Male,Cardigan,Outerwear,163,Alaska,XL,Violet,Spring,4.6,Yes,Express,Yes,Yes,7,Venmo,Monthly
8183,24,Male,Coat,Outerwear,32,Montana,XL,Pink,Spring,3.6,No,2-Day Shipping,Yes,No,0,PayPal,Every 3 Months
8184,22,Male,Shirt,Clothing,30,Maryland,S,Olive,Fall,3.7,No,2-Day Shipping,Yes,Yes,0,PayPal,Annually
8185,29,Female,Jacket,Clothing,208,Maine,L,Silver,Summer,3.9,Yes,Standard,No,Yes,4,Bank Transfer,Weekly
8186,62,Male,Loafers,Footwear,66,South Dakota,XL,Indigo,Fall,3.2,No,Free Shipping,No,Yes,2,PayPal,Every 3 Months
8187,44,Female,Heels,Footwear,276,North Dakota,L,Silver,Summer,4.6,Yes,Next Day Air,No,No,7,Credit Card,Bi-Weekly
8188,43,Male,Sneakers,Footwear,113,Michigan,M,Peach,Summer,3.8,Yes,Express,No,No,3,PayPal,Weekly
8189,39,Male,Shirt,Clothing,216,Maine,M,Silver,Spring,4.6,Yes,Store Pickup,Yes,No,5,Credit Card,Bi-Weekly
8190,18,Male,Bracelet,Accessories,69,Iowa,M,Indigo,Summer,3.1,No,Free Shipping,Yes,No,4,Bank Transfer,Every 3 Months
8191,27,Male,Coat,Outerwear,107,Ohio,M,Olive,Spring,4.0,Yes,Next Day Air,Yes,No,11,Debit Card,Monthly
8192,27,Male,Watch,Accessories,81,New Jersey,L,Indigo,Winter,4.5,Yes,Standard,No,Yes,5,Bank Transfer,Monthly
8193,28,Female,Ring,Accessories,243,North Dakota,XL,White,Fall,3.5,Yes,Standard,Yes,Yes,5,Bank Transfer,Monthly
8194,36,Female,Heels,Footwear,189,North Carolina,L,Beige,Fall,3.8,Yes,Express,Yes,No,13,Bank Transfer,Monthly
8195,65,Female,Blazer,Outerwear,59,Kansas,L,Teal,Fall,2.2,No,Free Shipping,No,Yes,4,PayPal,Quarterly
8196,64,Female,Blazer,Outerwear,83,New Jersey,S,Olive,Fall,3.6,No,Express,Yes,No,1,Debit Card,Every 3 Months
8197,36,Male,Sneakers,Footwear,278,Nebraska,XL,Red,Spring,4.5,Yes,Standard,No,Yes,8,Credit Card,Monthly
8198,20,Male,Earrings,Accessories,72,Vermont,L,Turquoise,Summer,3.4,No,Free Shipping,No,Yes,2,Debit Card,Quarterly
8199,63,Female,Boots,Footwear,58,New Jersey,S,Indigo,Spring,2.8,No,Store Pickup,No,No,1,Bank Transfer,Every 3 Months
8200,34,Male,Belt,Accessories,288,Virginia,XL,Green,Spring,3.9,Yes,Express,Yes,Yes,10,Credit Card,Weekly
8201,34,Female,Sunglasses,Accessories,298,Missouri,L,Olive,Fall,4.2,Yes,Standard,Yes,Yes,25,Bank Transfer,Monthly
8202,20,Female,Ring,Accessories,55,Wyoming,S,Brown,Summer,2.6,No,Standard,No,No,0,Credit Card,Annually
8203,24,Female,Necklace,Accessories,31,Kansas,S,Indigo,Spring,2.1,No,Free Shipping,No,No,1,Cash,Quarterly
8204,68,Female,Jacket,Clothing,71,Montana,L,Purple,Winter,3.2,No,Standard,No,Yes,1,Bank Transfer,Every 3 Months
8205,43,Male,Shirt,Clothing,95,Louisiana,L,Green,Fall,4.9,Yes,Express,Yes,Yes,10,Venmo,Monthly
8206,56,Male,Cardigan,Outerwear,64,Utah,S,Maroon,Fall,2.6,No,2-Day Shipping,No,No,0,Bank Transfer,Every 3 Months
8207,32,Male,Vest,Outerwear,199,Rhode Island,XL,Peach,Winter,5.0,Yes,2-Day Shipping,Yes,No,5,Bank Transfer,Bi-Weekly
8208,41,Male,Windbreaker,Outerwear,195,West Virginia,L,Blue,Winter,4.8,Yes,Store Pickup,Yes,No,21,Venmo,Weekly
8209,26,Male,Necklace,Accessories,256,Kansas,M,Olive,Spring,4.6,Yes,2-Day Shipping,Yes,No,15,PayPal,Monthly
8210,45,Female,Sandals,Footwear,125,Massachusetts,M,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,16,Bank Transfer,Weekly
8211,63,Female,Vest,Outerwear,85,West Virginia,S,Maroon,Spring,2.9,No,Next Day Air,No,Yes,1,Credit Card,Annually
8212,20,Female,Boots,Footwear,21,Louisiana,XL,Silver,Summer,2.8,No,Express,Yes,No,2,Cash,Every 3 Months
8213,25,Female,Bracelet,Accessories,283,Illinois,S,Gray,Summer,4.3,Yes,Free Shipping,No,Yes,21,Venmo,Bi-Weekly
8214,40,Female,Windbreaker,Outerwear,206,Washington,L,Yellow,Winter,4.0,Yes,2-Day Shipping,No,Yes,10,Venmo,Bi-Weekly
8215,39,Female,Pants,Clothing,261,Washington,L,Green,Fall,4.5,Yes,Store Pickup,Yes,Yes,22,Bank Transfer,Weekly
8216,36,Female,Loafers,Footwear,285,Arizona,S,Purple,Fall,4.2,Yes,Express,No,Yes,16,Cash,Weekly
8217,44,Female,Watch,Accessories,204,Maryland,M,Lavender,Spring,4.1,Yes,2-Day Shipping,Yes,Yes,11,Debit Card,Bi-Weekly
8218,28,Male,Necklace,Accessories,89,Minnesota,L,Brown,Winter,4.6,Yes,2-Day Shipping,Yes,No,3,Bank Transfer,Weekly
8219,40,Female,Bracelet,Accessories,131,Pennsylvania,M,Charcoal,Winter,4.1,Yes,Express,Yes,Yes,8,Bank Transfer,Bi-Weekly
8220,34,Male,Cardigan,Outerwear,298,Rhode Island,XL,Charcoal,Winter,3.8,Yes,Free Shipping,Yes,No,23,PayPal,Weekly
8221,42,Female,Sunglasses,Accessories,248,Oklahoma,S,Blue,Summer,4.0,Yes,Store Pickup,Yes,No,5,PayPal,Weekly
8222,27,Female,Hoodie,Clothing,291,Maine,M,Purple,Spring,4.8,Yes,Standard,Yes,Yes,12,Credit Card,Weekly
8223,29,Male,Bag,Accessories,297,Nevada,S,Maroon,Spring,4.6,Yes,Next Day Air,No,No,20,PayPal,Bi-Weekly
8224,30,Male,Coat,Outerwear,105,North Dakota,M,Yellow,Spring,4.2,Yes,Free Shipping,No,Yes,17,Debit Card,Monthly
8225,33,Female,Dress,Clothing,272,Oklahoma,XL,Brown,Fall,4.8,Yes,2-Day Shipping,Yes,No,11,Debit Card,Weekly
8226,41,Male,Heels,Footwear,113,North Carolina,S,Gold,Winter,4.2,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Monthly
8227,43,Male,Ring,Accessories,117,Florida,M,Cyan,Winter,3.7,Yes,Express,Yes,Yes,21,Cash,Weekly
8228,29,Female,Bag,Accessories,287,Utah,S,Pink,Summer,5.0,Yes,Standard,Yes,No,7,Credit Card,Weekly
8229,29,Male,Belt,Accessories,88,New Mexico,S,Yellow,Summer,3.7,Yes,Express,Yes,Yes,18,PayPal,Bi-Weekly
8230,32,Female,Boots,Footwear,194,Rhode Island,L,Olive,Spring,3.8,Yes,Store Pickup,Yes,No,7,Venmo,Weekly
8231,37,Female,Ring,Accessories,82,Washington,S,Blue,Summer,4.7,Yes,2-Day Shipping,No,Yes,23,PayPal,Bi-Weekly
8232,41,Female,Jacket,Clothing,266,Tennessee,L,Blue,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,6,Credit Card,Weekly
8233,18,Female,Hoodie,Clothing,26,Nebraska,XL,Violet,Fall,3.3,No,Free Shipping,No,Yes,3,PayPal,Every 3 Months
8234,59,Male,T-shirt,Clothing,60,New Mexico,S,Turquoise,Summer,3.4,No,Free Shipping,No,No,3,Cash,Annually
8235,24,Female,Cardigan,Outerwear,70,Indiana,S,Black,Spring,2.7,No,Express,No,Yes,0,Bank Transfer,Quarterly
8236,32,Female,Shirt,Clothing,162,Minnesota,M,Charcoal,Summer,4.1,Yes,Store Pickup,Yes,No,8,Cash,Bi-Weekly
8237,37,Female,Heels,Footwear,272,Pennsylvania,XL,Orange,Summer,4.3,Yes,Free Shipping,Yes,No,12,Venmo,Weekly
8238,36,Female,Sunglasses,Accessories,185,South Dakota,XL,Blue,Spring,4.6,Yes,Store Pickup,Yes,Yes,14,Bank Transfer,Bi-Weekly
8239,31,Male,Windbreaker,Outerwear,202,California,XL,Green,Fall,3.6,Yes,Store Pickup,Yes,Yes,13,Bank Transfer,Monthly
8240,25,Female,Ring,Accessories,142,Massachusetts,L,Brown,Summer,4.6,Yes,Next Day Air,No,Yes,19,Venmo,Bi-Weekly
8241,65,Female,Blazer,Outerwear,57,Oregon,S,Lavender,Fall,2.1,No,Next Day Air,No,No,1,Cash,Quarterly
8242,44,Female,Earrings,Accessories,110,Arkansas,S,Blue,Summer,3.8,Yes,Next Day Air,Yes,No,10,Venmo,Weekly
8243,20,Female,T-shirt,Clothing,62,Texas,XL,Maroon,Spring,2.2,No,Free Shipping,Yes,Yes,1,PayPal,Every 3 Months
8244,32,Male,Cardigan,Outerwear,228,Iowa,XL,Peach,Spring,4.3,Yes,Free Shipping,No,No,3,Bank Transfer,Weekly
8245,44,Male,Heels,Footwear,140,Virginia,L,Brown,Spring,4.5,Yes,Next Day Air,No,No,11,Venmo,Monthly
8246,37,Male,Shirt,Clothing,248,Texas,S,Maroon,Summer,3.9,Yes,Next Day Air,No,No,8,Credit Card,Weekly
8247,23,Female,Sweater,Clothing,74,Louisiana,XL,White,Spring,3.6,No,Next Day Air,Yes,Yes,4,Venmo,Quarterly
8248,40,Male,Sweater,Clothing,93,Utah,S,Green,Spring,3.7,Yes,Express,No,Yes,22,Venmo,Bi-Weekly
8249,37,Female,Belt,Accessories,280,Minnesota,M,White,Spring,4.6,Yes,Next Day Air,No,Yes,13,PayPal,Weekly
8250,35,Male,Sandals,Footwear,199,Utah,M,Lavender,Summer,3.9,Yes,Free Shipping,No,Yes,17,Debit Card,Weekly
8251,26,Male,Necklace,Accessories,216,Montana,S,Brown,Fall,4.1,Yes,Express,Yes,Yes,23,Debit Card,Weekly
8252,29,Male,Shirt,Clothing,85,Florida,L,Silver,Spring,3.8,Yes,Standard,Yes,No,10,Credit Card,Weekly
8253,30,Female,Parka,Outerwear,214,California,L,Silver,Summer,3.7,Yes,Standard,Yes,Yes,6,Cash,Bi-Weekly
8254,40,Female,Blazer,Outerwear,159,New Jersey,S,Teal,Winter,4.6,Yes,2-Day Shipping,Yes,Yes,3,Cash,Monthly
8255,43,Female,Skirt,Clothing,227,North Carolina,L,Beige,Spring,4.6,Yes,Express,Yes,Yes,16,Venmo,Bi-Weekly
8256,29,Male,Flats,Footwear,200,Georgia,L,Magenta,Spring,4.2,Yes,Free Shipping,Yes,Yes,13,PayPal,Weekly
8257,29,Male,Sandals,Footwear,198,Idaho,M,Pink,Fall,4.8,Yes,Store Pickup,Yes,No,11,PayPal,Bi-Weekly
8258,27,Male,T-shirt,Clothing,97,North Carolina,XL,White,Spring,4.1,Yes,Store Pickup,Yes,Yes,11,Venmo,Bi-Weekly
8259,38,Female,Loafers,Footwear,213,Missouri,S,Blue,Fall,3.6,Yes,Standard,Yes,Yes,24,Debit Card,Monthly
8260,44,Female,Hoodie,Clothing,172,California,M,Olive,Spring,4.7,Yes,2-Day Shipping,No,Yes,8,PayPal,Monthly
8261,19,Male,Coat,Outerwear,64,Tennessee,M,Peach,Winter,3.4,No,Free Shipping,Yes,Yes,2,Bank Transfer,Every 3 Months
8262,29,Female,Sandals,Footwear,187,Hawaii,S,Peach,Winter,3.8,Yes,Express,Yes,Yes,6,PayPal,Monthly
8263,35,Male,Blazer,Outerwear,198,Georgia,M,Silver,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,18,PayPal,Monthly
8264,56,Male,Necklace,Accessories,86,Minnesota,M,Turquoise,Winter,3.0,No,Next Day Air,No,No,1,Cash,Annually
8265,33,Female,Shirt,Clothing,170,Illinois,S,Silver,Spring,3.6,Yes,Express,Yes,No,25,PayPal,Monthly
8266,41,Male,Blazer,Outerwear,159,Maine,XL,Red,Fall,4.1,Yes,Express,Yes,No,21,PayPal,Bi-Weekly
8267,57,Male,Watch,Accessories,68,Illinois,S,White,Spring,2.6,No,Store Pickup,No,Yes,4,Credit Card,Quarterly
8268,43,Female,T-shirt,Clothing,86,Indiana,S,Teal,Summer,3.8,Yes,Store Pickup,Yes,No,4,Cash,Weekly
8269,35,Female,Hoodie,Clothing,268,Kansas,XL,Brown,Spring,5.0,Yes,Next Day Air,Yes,Yes,13,Bank Transfer,Bi-Weekly
8270,26,Male,Dress,Clothing,263,North Dakota,L,Lavender,Spring,3.8,Yes,Free Shipping,No,Yes,4,PayPal,Bi-Weekly
8271,64,Female,Sunglasses,Accessories,81,Idaho,XL,Olive,Fall,3.7,No,Free Shipping,No,Yes,4,PayPal,Every 3 Months
8272,28,Female,Hoodie,Clothing,147,West Virginia,L,Blue,Winter,4.0,Yes,Store Pickup,Yes,No,6,Credit Card,Monthly
8273,25,Male,Boots,Footwear,205,Minnesota,L,Cyan,Fall,4.8,Yes,Next Day Air,Yes,No,3,Venmo,Weekly
8274,30,Female,Watch,Accessories,232,West Virginia,L,White,Spring,3.9,Yes,Standard,Yes,Yes,15,Credit Card,Monthly
8275,34,Female,Bracelet,Accessories,229,Vermont,S,Green,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,5,Bank Transfer,Weekly
8276,41,Male,Boots,Footwear,193,Maine,M,Silver,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,12,Cash,Monthly
8277,30,Male,Vest,Outerwear,179,North Dakota,M,Pink,Winter,4.2,Yes,Free Shipping,Yes,Yes,8,Venmo,Monthly
8278,29,Male,Flats,Footwear,112,Texas,M,Cyan,Fall,4.5,Yes,Express,Yes,Yes,11,Debit Card,Monthly
8279,33,Male,Flats,Footwear,182,Alabama,XL,Teal,Winter,4.0,Yes,Free Shipping,No,No,24,Debit Card,Monthly
8280,20,Male,Flats,Footwear,97,Tennessee,M,Yellow,Winter,3.8,No,Standard,No,No,4,Venmo,Every 3 Months
8281,29,Female,Earrings,Accessories,115,Georgia,M,Gray,Spring,3.5,Yes,Express,Yes,Yes,9,Debit Card,Weekly
8282,61,Male,Sneakers,Footwear,55,Vermont,M,Turquoise,Fall,2.3,No,Standard,No,Yes,1,Bank Transfer,Annually
8283,60,Male,Ring,Accessories,22,Rhode Island,L,Indigo,Fall,2.2,No,Express,Yes,No,1,Cash,Annually
8284,31,Male,Necklace,Accessories,149,Delaware,L,Orange,Fall,3.5,Yes,Express,Yes,Yes,19,Venmo,Monthly
8285,38,Male,Dress,Clothing,292,West Virginia,S,Blue,Summer,4.3,Yes,Express,Yes,Yes,18,Bank Transfer,Monthly
8286,33,Male,Heels,Footwear,223,Hawaii,L,Gray,Winter,4.6,Yes,Free Shipping,No,Yes,4,Cash,Bi-Weekly
8287,44,Male,Sneakers,Footwear,289,California,XL,Indigo,Fall,4.4,Yes,2-Day Shipping,Yes,Yes,4,Venmo,Bi-Weekly
8288,22,Female,Sweater,Clothing,98,Massachusetts,L,Purple,Fall,3.1,No,Free Shipping,No,Yes,2,Venmo,Annually
8289,21,Male,Blazer,Outerwear,53,Kentucky,XL,Teal,Spring,3.5,No,Express,Yes,No,3,PayPal,Quarterly
8290,25,Male,Cardigan,Outerwear,254,Arkansas,S,Black,Spring,3.7,Yes,Free Shipping,No,Yes,22,Cash,Monthly
8291,66,Female,Boots,Footwear,93,Iowa,S,Beige,Winter,3.8,No,Store Pickup,No,Yes,0,Credit Card,Every 3 Months
8292,25,Female,T-shirt,Clothing,157,New Mexico,L,Violet,Spring,4.9,Yes,Store Pickup,Yes,No,9,Credit Card,Bi-Weekly
8293,19,Male,Sneakers,Footwear,71,New Hampshire,M,Brown,Summer,2.6,No,Free Shipping,No,No,1,Cash,Annually
8294,32,Female,Bracelet,Accessories,127,Oklahoma,L,Red,Spring,3.6,Yes,Standard,Yes,Yes,10,Credit Card,Monthly
8295,35,Female,Skirt,Clothing,101,Indiana,XL,Beige,Spring,4.7,Yes,Standard,Yes,No,14,Bank Transfer,Weekly
8296,35,Male,Heels,Footwear,121,Oklahoma,XL,Purple,Spring,4.3,Yes,Standard,No,Yes,24,Credit Card,Weekly
8297,39,Female,Sneakers,Footwear,226,Montana,M,Indigo,Winter,3.9,Yes,Express,Yes,Yes,12,Bank Transfer,Weekly
8298,60,Male,Necklace,Accessories,85,Minnesota,S,Teal,Winter,3.6,No,Standard,Yes,No,1,Debit Card,Quarterly
8299,43,Male,Heels,Footwear,199,California,S,Red,Spring,4.5,Yes,Free Shipping,Yes,Yes,22,Credit Card,Monthly
8300,42,Female,Earrings,Accessories,188,Nebraska,S,Gray,Fall,4.1,Yes,Free Shipping,Yes,No,4,Venmo,Monthly
8301,35,Female,Skirt,Clothing,264,Tennessee,XL,Olive,Summer,4.7,Yes,Express,Yes,Yes,4,PayPal,Monthly
8302,37,Female,T-shirt,Clothing,259,Nebraska,M,Red,Summer,4.3,Yes,Store Pickup,No,No,18,PayPal,Weekly
8303,37,Female,Flats,Footwear,250,Michigan,L,Violet,Winter,4.8,Yes,Next Day Air,Yes,No,15,Debit Card,Monthly
8304,19,Male,Earrings,Accessories,86,Alabama,XL,Brown,Spring,3.3,No,Store Pickup,Yes,No,3,PayPal,Annually
8305,39,Female,Earrings,Accessories,116,California,L,Blue,Fall,4.5,Yes,Next Day Air,Yes,No,16,Venmo,Weekly
8306,33,Male,Hoodie,Clothing,257,Hawaii,M,Olive,Fall,4.5,Yes,Next Day Air,No,Yes,21,Debit Card,Weekly
8307,27,Male,Boots,Footwear,249,Montana,L,Beige,Spring,4.3,Yes,Express,No,Yes,3,Cash,Weekly
8308,36,Male,Pants,Clothing,226,Michigan,XL,Red,Summer,4.0,Yes,Free Shipping,No,Yes,14,Debit Card,Weekly
8309,43,Female,Bracelet,Accessories,292,Tennessee,XL,Orange,Fall,4.0,Yes,Store Pickup,Yes,Yes,21,Cash,Weekly
8310,36,Male,Blazer,Outerwear,152,New Jersey,M,Peach,Spring,4.1,Yes,Standard,Yes,Yes,15,Debit Card,Weekly
8311,18,Male,Shirt,Clothing,58,New Jersey,M,Teal,Summer,2.2,No,Standard,No,Yes,1,Credit Card,Annually
8312,26,Female,Pants,Clothing,251,Oklahoma,S,Indigo,Spring,4.2,Yes,Next Day Air,Yes,Yes,19,PayPal,Monthly
8313,29,Female,Sandals,Footwear,256,Delaware,M,Olive,Spring,4.8,Yes,Free Shipping,Yes,Yes,5,Credit Card,Monthly
8314,18,Female,Ring,Accessories,26,Illinois,XL,Red,Spring,3.1,No,Express,No,No,1,Debit Card,Annually
8315,33,Male,Loafers,Footwear,107,Washington,S,Purple,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,24,Venmo,Weekly
8316,28,Male,Sandals,Footwear,154,Pennsylvania,S,Brown,Fall,4.2,Yes,Store Pickup,No,Yes,11,Venmo,Monthly
8317,26,Male,Hoodie,Clothing,120,New York,XL,Cyan,Fall,3.8,Yes,2-Day Shipping,Yes,Yes,12,Credit Card,Bi-Weekly
8318,33,Male,Bracelet,Accessories,104,Illinois,L,Turquoise,Spring,4.7,Yes,Free Shipping,No,Yes,14,Venmo,Monthly
8319,34,Female,Parka,Outerwear,265,Arizona,M,White,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,22,Credit Card,Bi-Weekly
8320,59,Male,Shirt,Clothing,57,Iowa,L,Brown,Spring,3.9,No,Next Day Air,No,No,2,Cash,Quarterly
8321,26,Female,T-shirt,Clothing,277,Rhode Island,XL,Silver,Fall,4.9,Yes,Standard,No,No,15,Venmo,Monthly
8322,34,Female,Boots,Footwear,145,Indiana,L,Pink,Winter,4.1,Yes,Standard,Yes,Yes,3,Debit Card,Monthly
8323,45,Male,Heels,Footwear,239,Connecticut,M,Cyan,Summer,5.0,Yes,Express,Yes,Yes,13,Cash,Bi-Weekly
8324,18,Female,Belt,Accessories,69,Kansas,M,Teal,Winter,3.5,No,Free Shipping,Yes,No,3,Debit Card,Every 3 Months
8325,33,Male,Necklace,Accessories,209,Minnesota,S,Black,Spring,4.2,Yes,Express,No,Yes,19,Cash,Bi-Weekly
8326,32,Male,Ring,Accessories,112,Louisiana,S,Beige,Spring,4.3,Yes,Free Shipping,Yes,No,25,Credit Card,Bi-Weekly
8327,42,Female,Sandals,Footwear,259,Arkansas,M,Gray,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Bi-Weekly
8328,45,Female,Windbreaker,Outerwear,220,Colorado,XL,White,Winter,4.4,Yes,Free Shipping,No,Yes,7,Cash,Weekly
8329,25,Female,Coat,Outerwear,274,Connecticut,L,Gray,Winter,3.8,Yes,Standard,No,Yes,21,Venmo,Monthly
8330,42,Male,Vest,Outerwear,129,Iowa,M,Beige,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,18,PayPal,Weekly
8331,22,Female,Hoodie,Clothing,20,Iowa,S,Maroon,Summer,3.9,No,Express,No,Yes,5,Bank Transfer,Every 3 Months
8332,70,Male,Watch,Accessories,36,Iowa,M,Yellow,Spring,3.2,No,Free Shipping,No,Yes,1,PayPal,Annually
8333,44,Male,Necklace,Accessories,157,Arkansas,M,Purple,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,8,Debit Card,Weekly
8334,22,Female,Belt,Accessories,33,Missouri,M,White,Spring,3.7,No,2-Day Shipping,No,Yes,2,Venmo,Quarterly
8335,44,Male,Parka,Outerwear,276,Wyoming,L,Green,Winter,3.7,Yes,Store Pickup,No,Yes,13,Venmo,Monthly
8336,18,Female,Coat,Outerwear,27,Oklahoma,M,White,Spring,3.2,No,Next Day Air,Yes,No,4,Cash,Quarterly
8337,37,Female,Flats,Footwear,222,Pennsylvania,S,Green,Spring,4.9,Yes,Store Pickup,No,Yes,3,Cash,Monthly
8338,33,Male,Necklace,Accessories,217,North Carolina,S,Silver,Fall,4.6,Yes,Express,Yes,Yes,24,Bank Transfer,Weekly
8339,35,Female,Sandals,Footwear,205,Tennessee,XL,Charcoal,Fall,4.9,Yes,Next Day Air,Yes,Yes,20,Venmo,Bi-Weekly
8340,25,Male,Heels,Footwear,195,Colorado,L,Gray,Spring,3.8,Yes,Express,Yes,Yes,4,PayPal,Weekly
8341,56,Female,Sandals,Footwear,27,South Dakota,L,Teal,Fall,3.3,No,Express,Yes,No,2,Venmo,Quarterly
8342,33,Male,Sweater,Clothing,233,Michigan,L,Turquoise,Spring,4.0,Yes,2-Day Shipping,Yes,No,8,Venmo,Monthly
8343,30,Male,Shirt,Clothing,266,Kansas,L,Orange,Winter,4.8,Yes,2-Day Shipping,No,No,25,Debit Card,Weekly
8344,42,Female,Shirt,Clothing,170,Ohio,S,Magenta,Spring,4.7,Yes,Standard,Yes,No,25,Cash,Bi-Weekly
8345,27,Male,Pants,Clothing,93,Hawaii,S,Turquoise,Winter,3.8,Yes,Store Pickup,Yes,Yes,3,Debit Card,Weekly
8346,37,Male,Parka,Outerwear,199,Washington,S,White,Spring,3.9,Yes,Store Pickup,Yes,Yes,23,PayPal,Bi-Weekly
8347,60,Male,Boots,Footwear,34,Rhode Island,M,Magenta,Spring,2.2,No,Free Shipping,No,No,1,Bank Transfer,Quarterly
8348,41,Male,Belt,Accessories,183,Massachusetts,XL,Gold,Fall,3.7,Yes,Express,Yes,Yes,21,Debit Card,Monthly
8349,21,Female,Parka,Outerwear,31,Illinois,S,Violet,Summer,2.2,No,Standard,No,Yes,5,Credit Card,Annually
8350,42,Female,Coat,Outerwear,245,South Carolina,M,Lavender,Spring,3.5,Yes,Free Shipping,No,Yes,19,Credit Card,Bi-Weekly
8351,45,Female,Vest,Outerwear,255,Michigan,S,White,Winter,3.9,Yes,Free Shipping,No,Yes,17,Credit Card,Weekly
8352,38,Male,Flats,Footwear,244,Indiana,M,Indigo,Fall,4.6,Yes,Express,Yes,No,13,PayPal,Monthly
